label,text
NOT_SARCASM,"I know I'm not the only person who feels uneasy seeing people hug, shake hands, pat each other on the back, peck each other on the cheek and more (😳) on any telly programme these days.

Actually, not uneasy - horrified. 😷 #SocialDistancing"
NOT_SARCASM,"I'm late to the party, but The Politician on Netflix is making me laugh and cry multiple times in an episode and I love it so much"
NOT_SARCASM,Trains are so unreliable 🙄
SARCASM,"Ah yes, it really is wood-burning stoves in sub-Saharan Africa thats driving the climate crisis 🧠 https://t.co/lShlgWYGOX"
NOT_SARCASM,"if you wear jewelry to the gym, i am afraid of you"
NOT_SARCASM,"Ok but seriously.
Why did Hasting’s go back to Carmichael and tell her? Setting her up for the next season? Or am I just clutching at straws?! Considering he was appealing too?Surely there’s another one, it didn’t tie the ends up it asked more questions! Thurwell wasn’t dead?!"
NOT_SARCASM,The rugrats movie is on 👏👏
NOT_SARCASM,@RFHanrahan @mikepompeo This is all Biden's failure....politicians like to pass the buck
NOT_SARCASM,I have a love hate relationship with the night shift.
NOT_SARCASM,FUCK JACOB FREY
NOT_SARCASM,"Remember that time when I was grieving and realized I've been wearing the same shirt for three days? Good, me either."
NOT_SARCASM,happy creme egg mcflurry day
NOT_SARCASM,Today is another day where I haven't met Danny Devito and I am sad
NOT_SARCASM,hissy fit clothing I am obsessed with everything you do
NOT_SARCASM,@Chris08505199 We watched this and were really saddened by the lack of deeper digging around this issue. There was an air of blame uk jobless for not stepping up. Needs a proper investigation and not a fluff piece IMO. Thanks for your tweet though.
NOT_SARCASM,@Abby_Starling You completely deserve it &amp; are crushing it 100% 🤧❤️ which reminds me I need to get @ you about having one of your Aggretsuko covers made into a print for our Sanrio theme bathroom b/c no have no wall art up
NOT_SARCASM,"It's over
The journey is finally over
Just beat FFXIII and thus have completed every main series base Final Fantasy, with the vast majority being done since Jan of this year (all but 1 and 15)

Hot Take: XIII is a very good game and y'all complain too much about the linearity."
NOT_SARCASM,Discussing the origins of twerking in class... It all started with DJ Jubilee in NOLA #whoknew
SARCASM,Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?
NOT_SARCASM,#TheReceiptsPodcast got me listening to old school Usher 🤩👏
SARCASM,"Get ready for the next big horror game this season, Slender Suburban Man"
NOT_SARCASM,My hot water heater is no longer hot watering. The Pilot light won’t light at all. The furnace kicks over so I’m getting gas in the house. I tried to clean the thermocouple with no luck. Do you have a favorite plumber I can call in the morning?
NOT_SARCASM,i just absentmindedly scooped a spoonful of cat food into my cup of coffee. someone please save me from myself
NOT_SARCASM,does anyone have any workout/loose weight tips? i weighed myself for the first time in 6 months and cried and i really need to change this
SARCASM,"“If I could have changed anything about my childhood I would have never watched spongebob”

-no one"
NOT_SARCASM,i bought this cute ass animal crossing pin from @cosmokii and they sent an extra pin for free 🥺 https://t.co/JJSE4QvP2C
NOT_SARCASM,stop because i just thought of the cutest caption for when i get in a relationship. “i’ve finally found someone to watch stranger things with” 🥺
NOT_SARCASM,@OfficialDHCL @Azhar_ullah @Moorlandscc @kirkburtoncc what do you expect when pros are playing against village green players he should be able to do that every week against players many many levels below a pro player its no different from a pro footballer playing sunday pub league
NOT_SARCASM,"It's also true; it's about a dream I had where I was living the videogame Doom (and kicking ass, to be fair). I've been playing through Doom Eternal recently, maybe that's what's brought I'm Not A Commando to the front of my mind.

Anyway:"
NOT_SARCASM,"""Olympia sports is having a liquidation sale so we need to buy things now because they're all getting melted"" -Gavin"
NOT_SARCASM,🤙🏼 https://t.co/bbhd4Bwonn
NOT_SARCASM,"Dating apps are like trying to find a snack in the fridge the day before your food shop; no matter how many times you lower your expectations, there are no snacks."
NOT_SARCASM,Greenwood best youngster in the league btw
NOT_SARCASM,"“Americans weren’t meant to be quarantined! Open up the states! Let us free!”
This. This is what brings into perspective the fact that 10,000 years of civilization is a fraction of a blink in evolutionary time. Ignorance is as tenacious as wisdom teeth."
SARCASM,wouldn’t it be cool if i could spontaneously combust
NOT_SARCASM,How the heck am I supposed to show off my rad new tube socks when class is online now? DAMN YOU CORONA!
NOT_SARCASM,Help raise £2000 to help provide food and essentials to disadvantaged child.. Please #donate on @justgiving and RT https://t.co/q7hZ4jWmLl
NOT_SARCASM,Great effort @Patriots We'll get em all next year
SARCASM,@Ciara87C @RachaelSmarty @SashaHumphreys2 my tinder convos have been leaked
SARCASM,did you know there is a direct correlation with how cool someone is and how high they cuff their pants?
NOT_SARCASM,"the most embarrassing thing ever just happened to me oh my god
waiting at the les schwab tire for my tire to get repaired and they just drove my car up about 15 feet away from me and my phone connected to the bluetooth and i heard my car start BLASTING barbie tingz by nicki minaj"
NOT_SARCASM,@joanne1894 @chillimac63 You can choose not to play a player. That’s no different in any squad anywhere in the world.
NOT_SARCASM,Harder and Ji have carried this team today
SARCASM,"hello to all three of my followers, this is my big return to twitter"
NOT_SARCASM,shut the hell up https://t.co/QeOnvsraNM
NOT_SARCASM,Imagine looking at your newborn baby girl and naming that shit Brogan
NOT_SARCASM,Everyone seems to be younger than me these days and it needs to stop
NOT_SARCASM,Tried the first hour or so of Tales of Arise and it's already showing good signs. Only major issue I have is the lack of the local co-op I've come to expect from Tales.
SARCASM,A wrong impression is once again my specialty
NOT_SARCASM,anthony dropped his phone in the ocean
NOT_SARCASM,"Since the election is tomorrow, here is a reminder that many people's social media feeds are political bubbles that reflect their own viewpoints. The world at large is not the same as the online world. Don't treat them the same way."
NOT_SARCASM,"Today I learned that kitties do this thing called ""making biscuits"" when they're happy and content, and that's the most wholesome thing ever."
SARCASM,@MarkHendyHR Only joking... keep it real. HR professionals have a life too... 🤔
NOT_SARCASM,i just deleted every tweet from beyond this year because connor wouldnt stop asking for my cringy ass twitter damn
NOT_SARCASM,yesterday 4 dinner I just had rice w/ sriracha sauce on it and it was arguably the best meal I've had in a while
NOT_SARCASM,being sick w a nose piercing is rly annoying
SARCASM,this just in: phobias CAN be chosen and you CAN get rid of them by just not being scared! 🥰 /s
NOT_SARCASM,"I'm sorry but I'll never understand people complaining about free DLC. Sure it could have been included in the base game, but I'm still getting the content and for free so who cares"
NOT_SARCASM,i forgot i have tickets to the disney princess broadway celebration in november um i hope that they replace laura with christy altomare
SARCASM,"@heathoween @tylerrjoseph Yes, because we need literally every single fucking celebrity to speak up on a topic that's been forced down everyone's throats for the past four months. I use the internet to get away from these fucking real life problems; not everyone needs to weigh in."
NOT_SARCASM,MAJOR NEWS: @Spotify premium is now bundled with free @hulu 🙌🙌🙌🙌
SARCASM,Hey does anyone know of any organizations that have massive stockpiles of money that could be super useful to the world during a public crisis?????
SARCASM,me not turning up to work is a feminist movement actually
SARCASM,"Can’t wait to get home take a big ass antihistamine and roll in some topical steroids.

Damn it, skin! What did I ever do to you?!?!"
NOT_SARCASM,y’all ever just sob in the vinbúðin?
NOT_SARCASM,"Knocked on a door to deliver a parcel, waited 30secs then I see the parcel had a safeplace so went to the neighbour. Then this moody 20yr old answered the door in a Spurs shirt talking shit, so I laugh and say was u crying about Harry Kane, is that why u took so long to answer 🤣"
NOT_SARCASM,Marshalls in Zandvoort be like #WTF1  @MattyWTF1 https://t.co/liviXOQjH7
NOT_SARCASM,"This tennis is hilariously fantastic to watch. So many finals are tight, cagey, error-strewn affairs. Not this one. #raducanufernandez #USOpen2021"
NOT_SARCASM,locals saying “not all cops” are missing the point and showing their underlying racism that we all knew was there in the first place
NOT_SARCASM,Why was everything in interior design so brown in the 2000s
NOT_SARCASM,Just tried to eat soup with my mask on #fail #Masks
NOT_SARCASM,Working in a restaurant very quickly reminds you how stupid and hateful people are 🙃🙃
NOT_SARCASM,I wonder if it's too late for me to re-enroll in University and relive it all just one last time.
NOT_SARCASM,The @Pontifex talks benefits of universal basic income #COVID19  #coronavirus #catholic #EasterSunday https://t.co/2e2BCmroVk
NOT_SARCASM,Boss has ordered everyone to work from home for the foreseeable to avoid the spread of coronavirus - this is mental
NOT_SARCASM,I need every app to have a night mode
NOT_SARCASM,I forgot to kip
NOT_SARCASM,"The first paper @jesskah02 and I accepted as part of our special issue on intergroup conflict @ELSFinance is now online! Check it out at https://t.co/y0earQdPwa and kudos Sam Whitt, @rkwrice and @vera_mironov!"
NOT_SARCASM,"I dunno where I was when I was dreaming last night, but I woke up with sunglasses on...."
SARCASM,What a Race ! #sarcastic #WTF1 https://t.co/zRtL5alnoT
SARCASM,Boehner not clapping for gender pay equality. COOL.
SARCASM,Love it when I forget to transfer my rent money over from my savings 🥴
NOT_SARCASM,the vaccination man said i could have some heart problem stuff. i’m being very brave
SARCASM,It’s really very selfish of Silverstone to be saying the 2022 Grand Prix is 1/7-3/7 cause my holiday year starts on 1/7 and I would have to use a day of this years holiday allowance to go. I should have been consulted really 😵‍💫😵‍💫😵‍💫
NOT_SARCASM,Oscar just snatched the drink of a drunk girl who kept spilling on Chan's pedals. She barely noticed.
NOT_SARCASM,the waitress at waffle house handed the check to me instead of noah. 😌 #girlboss
NOT_SARCASM,My stray boy playing… he is looking well but still worried 😟 will manage one day to grab him. I got sliced up today though. https://t.co/lwL9sZMUUG
SARCASM,"Day 38 of quarantine is an interesting time to get a new drum kit, neighbor"
NOT_SARCASM,i hate those people who follow people just so that they’ll follow back and then unfollow them afterwards... how childish are you this is not 6th grade
