label,text
NOT_OFFENSIVE,@USER @USER the gibraltar people will be hostages in the remaining #Brexit negotiations . do @USER or the @USER care ? not a fig !
NOT_OFFENSIVE,@USER @USER she is and also a goddess
NOT_OFFENSIVE,@USER he's quite beautiful for what he is
NOT_OFFENSIVE,@USER @USER @USER @USER they're trying . . it's called antifa ! 😒
NOT_OFFENSIVE,@USER the laughs i've gotten from you are enough . 😌
NOT_OFFENSIVE,@USER @USER the films with bale in got sucky as they went along ? so what you're saying is that batman begins was better than the dark knight and dark knight rises ? your comment makes no sense therefore you are invalid
NOT_OFFENSIVE,@USER @USER gun control and divorce though
NOT_OFFENSIVE,@USER how much money has the conservatives promised for housing over the last ten years ? and how many houses have actually been built . there promises don't add up .
NOT_OFFENSIVE,@USER then why are you on my page ? why don't you stick with your merry trump mates if you think you can get a rise out of me you are sadly mistaken about that and other things
OFFENSIVE,@USER @USER @USER @USER that's just depressing . good churches are getting hard to find . few and far between . i know people who belong to churches that espouse gun control and abortion ! that's politics - not god ! not christ !
OFFENSIVE,@USER wow @USER you are so cute
NOT_OFFENSIVE,@USER @USER @USER @USER dont tell me she is at it again
NOT_OFFENSIVE,@USER fact is . . . it's up to us to vote republican to make sure that doesn't happen !
OFFENSIVE,@USER @USER she's probably a millionaire now and once they get paid all that money to slander and ruin someones name they go away because they don't want to get sued for slander/libel . the democrat party pays a lot of money to get people to make false accusations against conservatives .
NOT_OFFENSIVE,"@USER @USER revkin spreading important news . "" ? ? ? ? ? ? ? ? ? ? ? ? ? ? andy sees himself as an intellectual 2 . this is what us real liberals r stuck with from public figures . then the faux liberals-like andy-wonder why we real liberals dont care anymore . """
OFFENSIVE,@USER @USER can't stand to listen to that puke . i change the channel when he speaks . he believes his own lies ! ! . . . . they're all nuts ! ! #LeftWingLiberalDisease #WalkAway #VoteRedToSaveAmerica 🇺🇸🇺🇸 #MAGA 🇺🇸🇺🇸
NOT_OFFENSIVE,🛑 gateway pundit news 🛑 👉 judicial committee chair grassley goes off on feinstein – says she refused to join him on call with far left accuser url #MAGA 🇺🇸 ￼￼ #2A #Prolife
NOT_OFFENSIVE,@USER @USER @USER @USER i would say you have a serious case of bias . have you seen the handiwork of antifa ? have you seen the dems like maxine waters calling for trump officials to be harassed then laughing about it . i could go on . are you kidding me ?
NOT_OFFENSIVE,@USER aight i thought gun control and unaffordable healthcare was the issue snm 😪
NOT_OFFENSIVE,@USER @USER i love the mental attitude you have on these things and how straight up you are about stuff
OFFENSIVE,@USER @USER @USER says the man who stands against sensible gun control . #hypocrite
NOT_OFFENSIVE,@USER liberals always be liberalling . url
OFFENSIVE,@USER that shit got me dead ! ! eager ass boi !
NOT_OFFENSIVE,"1/ party conference is a good time to remind parties , particularly the governing party @USER what their mandate actually is and what it is not . what exactly is the will of the people "" on #Brexit ? """
NOT_OFFENSIVE,@USER ever heard of antifa or soros ? now now that's radical .
NOT_OFFENSIVE,@USER i hope you are right
OFFENSIVE,@USER @USER @USER restricting ammo is infringing upon right to bear arms . how about women can have abortions but restricted to 1-3rd week of pregnancy and must be registered easy test of gun control laws - apply them to other rights to see if they'd be supported . if not then they are bad
OFFENSIVE,#serenawilliams yes she should be boycotted . she is a nasty bit of work .
OFFENSIVE,@USER but not long ago the same ray went off on a follower ( who quite possibly pays for his services ) for pointing out a guy ( don't remember who ) for getting injured again . you guys pay this assholes bills
NOT_OFFENSIVE,@USER truly sad there are so many other things we shud be talking abt gun control homeless getting those kids back 2 their parents but it's this 🦊news still talks abt u know donald trump has truly separate this country in many ways not just one way but many ways url
NOT_OFFENSIVE,@USER @USER @USER you must like the antifa style guy . you don't know what a decent moral man looks like .
OFFENSIVE,@USER acting like an ass is not a good view .
NOT_OFFENSIVE,@USER you are amazing and talented and i hope you have an amazing night 💘💕💖💘
NOT_OFFENSIVE,". i think it's time we stopped being polite to and about the left . they are not good people , they are walking filth . small l "" liberals are their stooges , who don't see they are being used to destroy this country . """
OFFENSIVE,@USER don't even know the subject but i'll side with sarandon only because she has class ( even if i disagree with her ) against the classless rambling fool . 😁
OFFENSIVE,@USER @USER liberals want bert and ernie to be gay . wtaf .
NOT_OFFENSIVE,"#guncontrol itself specifically targets minorities , @USER the entire reason gun control "" exists is pure , unadulterated racism - bigots like you wanted to keep the recently-freed slaves disarmed and subordinate . thankfully we've grown from there . url"
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER smart lady ! too smart for the liberals !
NOT_OFFENSIVE,@USER whoa ! 😳 #Resist #Liberals #FakeNews #Democrats #PP #Antifa #WomensMarch #MaxineWaters #Kavanaugh #HillaryClinton #MAGA #Maddow #VoteRed2018 the whole kitchen sink . 🙄
NOT_OFFENSIVE,@USER @USER anderson lies and you report it as fact you do get except for blm &amp ; antifa you have no real viewers
NOT_OFFENSIVE,@USER please shut up ontario is seeing what conservatives stand for @USER is not helping you loose this province your never going anywhere . . not they you will any way your completely out of tune with canadian mr . harper oops i mean mr . scheer common mistake you so much alike .
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER can you tell i haven't eaten yet . . . . hangry
NOT_OFFENSIVE,@USER he is so talented !
OFFENSIVE,"@USER @USER @USER yeah ! liberals are all look at me ! i'm a victim just because a man held me down , covered my mouth and tried to rip my clothes off to rape me . boo hoo . and his friend turned up the music too loud to cover up my screams and it hurt my widdle ears "" get over it already , amiright ? """
NOT_OFFENSIVE,@USER drill baby drill
NOT_OFFENSIVE,@USER you are no patriot if you actively try and disrupt the will of the people simply because you lost the election . when has it ever been patriotic to undermine the presidency ? he is working to bring prosperity to every american .
NOT_OFFENSIVE,@USER i am a free speech absolutist and i do not care what offends you . you don't have to talk to me . why do you imagine the world is supposed to be unoffensive ? do you carry this forward with other liberals and chastise them for saying things that offend christians ?
NOT_OFFENSIVE,@USER a better decision by the students would be to go to a community college at a fraction of the cost and actually learn something worthwhile . . . . over priced courses like this are an absolute waste of money . . . how many articles have been written lately on amount of student debt ?
OFFENSIVE,@USER hey why don't you look at what keith elison of minnesota get off your bully pulpit and do a investigation into his past abuse or do you just cheery pick …… ! ! !
NOT_OFFENSIVE,@USER attention of bigger accounts is everything on here . the smaller you are the more you vanish in nowheresland . 🤷‍♂️ sometimes they even believe to be something better because of the numbers on their follower-count .
NOT_OFFENSIVE,@USER would you know who she is ? ? 😊
OFFENSIVE,@USER liberals that think the world owes them a living .
NOT_OFFENSIVE,@USER you aren't a member . butt out
NOT_OFFENSIVE,@USER republicans need to stop being such push overs . this is war #MAGA #WalkAway #IamAlexJones #Kavanaugh #PPC url
OFFENSIVE,@USER than we wonder why the dems . are blooming idiots here is a fine example . how to teach your kid to be a vulgar protester . way to go dems . this kid will grow up to become president of antifa .
NOT_OFFENSIVE,@USER @USER &gt ; activist whack job colluding with liberals to pull a dirty &amp ; precisely timed political hit url
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER great group i follow all except the top two because they don't follow back😉 retweeted .
OFFENSIVE,@USER beto also wants open borders so illegals can come an go as they please an also more gun control espically on semiautomatic weapons . . . #BetoNotForTexas
OFFENSIVE,"@USER my favorite is if you play the genocide path you are a mass murderer in real life "" . """
OFFENSIVE,@USER he knew the email were released earlier ! just pandering to his ignorant base
OFFENSIVE,@USER @USER @USER you bring up a great point . these morons really look at life like it's the movies . they do it in the gun control debate all the time . they seriously think that a shootout with a bad guy will never hurt bystanders . it's why they want to arm teachers . idiots !
NOT_OFFENSIVE,"@USER @USER jesus will save us . we just have to ask . #JesusSaves 🙏🏼❤️ i pray often . included in my prayers are for god to also save #Connecticut &amp ; the usa . i think we need more people praying . living on a praaaaaaaaayeer ! "" 🎶🇺🇸 url"
OFFENSIVE,@USER @USER yes it did . . . and it's on editorial . . . is joe q the editor of x-men . . . no he isn't . . . he is editor in chief . he is the boss of all the other editors . . . sooo he wasn't responsible . . . i shouldn't be arguing because this is stupid . . .
