label,text
OFF,@USER @USER liberals want bert and ernie to be gay . wtaf .
NOT,"#guncontrol itself specifically targets minorities , @USER the entire reason gun control "" exists is pure , unadulterated racism - bigots like you wanted to keep the recently-freed slaves disarmed and subordinate . thankfully we've grown from there . url"
NOT,@USER @USER @USER @USER @USER @USER @USER smart lady ! too smart for the liberals !
NOT,@USER whoa ! 😳 #Resist #Liberals #FakeNews #Democrats #PP #Antifa #WomensMarch #MaxineWaters #Kavanaugh #HillaryClinton #MAGA #Maddow #VoteRed2018 the whole kitchen sink . 🙄
NOT,@USER @USER anderson lies and you report it as fact you do get except for blm &amp ; antifa you have no real viewers
NOT,@USER please shut up ontario is seeing what conservatives stand for @USER is not helping you loose this province your never going anywhere . . not they you will any way your completely out of tune with canadian mr . harper oops i mean mr . scheer common mistake you so much alike .
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER can you tell i haven't eaten yet . . . . hangry
NOT,@USER he is so talented !
OFF,"@USER @USER @USER yeah ! liberals are all look at me ! i'm a victim just because a man held me down , covered my mouth and tried to rip my clothes off to rape me . boo hoo . and his friend turned up the music too loud to cover up my screams and it hurt my widdle ears "" get over it already , amiright ? """
NOT,@USER drill baby drill
NOT,@USER you are no patriot if you actively try and disrupt the will of the people simply because you lost the election . when has it ever been patriotic to undermine the presidency ? he is working to bring prosperity to every american .
NOT,@USER i am a free speech absolutist and i do not care what offends you . you don't have to talk to me . why do you imagine the world is supposed to be unoffensive ? do you carry this forward with other liberals and chastise them for saying things that offend christians ?
NOT,@USER a better decision by the students would be to go to a community college at a fraction of the cost and actually learn something worthwhile . . . . over priced courses like this are an absolute waste of money . . . how many articles have been written lately on amount of student debt ?
OFF,@USER hey why don't you look at what keith elison of minnesota get off your bully pulpit and do a investigation into his past abuse or do you just cheery pick …… ! ! !
NOT,@USER attention of bigger accounts is everything on here . the smaller you are the more you vanish in nowheresland . 🤷‍♂️ sometimes they even believe to be something better because of the numbers on their follower-count .
NOT,@USER would you know who she is ? ? 😊
OFF,@USER liberals that think the world owes them a living .
NOT,@USER you aren't a member . butt out
NOT,@USER republicans need to stop being such push overs . this is war #MAGA #WalkAway #IamAlexJones #Kavanaugh #PPC url
OFF,@USER than we wonder why the dems . are blooming idiots here is a fine example . how to teach your kid to be a vulgar protester . way to go dems . this kid will grow up to become president of antifa .
NOT,@USER @USER &gt ; activist whack job colluding with liberals to pull a dirty &amp ; precisely timed political hit url
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER great group i follow all except the top two because they don't follow back😉 retweeted .
OFF,@USER beto also wants open borders so illegals can come an go as they please an also more gun control espically on semiautomatic weapons . . . #BetoNotForTexas
OFF,"@USER my favorite is if you play the genocide path you are a mass murderer in real life "" . """
OFF,@USER he knew the email were released earlier ! just pandering to his ignorant base
OFF,@USER @USER @USER you bring up a great point . these morons really look at life like it's the movies . they do it in the gun control debate all the time . they seriously think that a shootout with a bad guy will never hurt bystanders . it's why they want to arm teachers . idiots !
NOT,"@USER @USER jesus will save us . we just have to ask . #JesusSaves 🙏🏼❤️ i pray often . included in my prayers are for god to also save #Connecticut &amp ; the usa . i think we need more people praying . living on a praaaaaaaaayeer ! "" 🎶🇺🇸 url"
OFF,@USER @USER yes it did . . . and it's on editorial . . . is joe q the editor of x-men . . . no he isn't . . . he is editor in chief . he is the boss of all the other editors . . . sooo he wasn't responsible . . . i shouldn't be arguing because this is stupid . . .
NOT,@USER @USER @USER @USER @USER @USER @USER and the united states is 94th in murder rate . thanks for proving that gun control is useless except for authoritarians .
NOT,@USER we didn't lie ! he is a fan tho ! 🤣🤣🤣
NOT,*she is at home making a quick meal for herself in the off chance that @USER and @USER have already eaten*
OFF,@USER @USER @USER @USER @USER @USER @USER fuck yes now i have someone to pressure me to get into every pit that opens up
NOT,@USER @USER @USER @USER @USER yes usually in those countries people kill gays cuz religion advise them to do it and try to point this out and antifa will beat you . no matter how u try in america to help gay in those countries it will have no effect cuz those ppl hate america .
NOT,"@USER @USER i can't help it if i like having air clean enough to breathe and i don't like the 1%ers doing everything they can to keep the rest of us poor . remember when nestlé's former cea claimed we don't have a right "" to water ? i ****ing hate clueless conservatives . """
NOT,"@USER but the wicked like the troubled sea , when it cannot rest , whose waters cast up mire and dirt . no peace , saith my god , to the wicked . "" isaiah 57 : 20-21 """
OFF,@USER fuck you ! ! if you don't start working an a man of steel sequel soon the whole dceu will irreversibly go to shit
OFF,@USER @USER i have plenty of conservatives i work with that are not afraid to share their racism and hate for democrats . it is sickening
NOT,@USER @USER @USER running away from the truth yet again and using childish language . provide a competent argument justifying #Brexit even is it's just to prove that you are not a russian algorithm designed to disrupt britain's society and economy .
OFF,@USER //xd well the suffering she goes through and all the terrible shit she sees ends up making her pretty insane ( i think you already seen that from certain things i posted xd ) but hey at least she's only insane to bad guys !
NOT,prepare for the midterms by reading creating the declaration of independence by @USER to understand what made america great in the first place url #MAGA #KAG @USER @USER @USER @USER @USER @USER
OFF,@USER that's because you liberals have no morals anything goes with your kind drugs sex child endangerment
NOT,#politicslive #Conservatives told us selling council house deregulating rental housing market solutions would lead to more housing cheaper rents more home ownership now look at the homeless figures sky high rents lack of tennant rights profits #Tories selling public land #Labour
